domain,url,change_type,fate,status_code,is_redirect,final_url,redirect_count,response_time_ms,section,checked_at,error,has_noindex,has_nofollow,h_etag,h_last_modified,h_content_length,h_content_type,h_cache_control,h_age,h_vary,h_x_robots_tag,h_link,h_x_cache,h_cf_cache_status
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-thankyou-preferred-card-for-college-students/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,40.0,,2025-12-13T09:37:40.805540+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2122,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amazon-credit-builder-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,37.0,,2025-12-13T09:37:41.346885+00:00,,False,False,"W/""89c0eecf7b42426e7632b786a72720f3""",,115673,text/html; charset=UTF-8,"max-age=300, public",295,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/blue-cash-everyday-for-groceries-and-gas/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/blue-cash-everyday-card-from-american-express/,1,2859.0,,2025-12-13T09:37:44.807127+00:00,,False,False,"W/""a8ded0731b5158e5f515fcddb2fedb38""",,131266,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,MISS,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/hilton-honors-american-express-card-benefits-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/hilton-honors-card-from-american-express/,1,2741.0,,2025-12-13T09:37:48.330782+00:00,,False,False,"W/""f1018f18422795981b68debbe010efd6""",,131185,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,MISS,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/first-progress-platinum-select-mastercard-secured-credit-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,44.0,,2025-12-13T09:37:52.959949+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2134,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/combining-amex-rewards-to-book-a-trip/,removed,live,200,True,https://www.bankrate.com/credit-cards/rewards/american-express-membership-rewards-guide/,1,39.0,,2025-12-13T09:37:57.077405+00:00,,False,False,,,110829,text/html; charset=UTF-8,"public, max-age=28800",21532,Accept-Encoding,,,"MISS, MISS, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amex-platinum-benefits-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/the-platinum-card-from-american-express/,1,2846.0,,2025-12-13T09:38:01.206188+00:00,,False,False,"W/""7082b113f9ae5643178265ce5f8a25d6""",,144356,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,"MISS, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/discover-it-student-cash-back-benefits-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/discover-it-for-students/,1,1813.0,,2025-12-13T09:38:05.908876+00:00,,False,False,"W/""379177afa3f33c6484dcaef556bfb705""",,123428,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,"MISS, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/discover-it-cash-back-vs-chase-freedom/,removed,error,0,False,,0,,,2025-12-13T09:38:10.127459+00:00,timeout,False,False,,,,,,,,,,,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/home-depot-credit-card-review/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,79.0,,2025-12-13T09:38:18.558410+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2160,Accept-Encoding,,,"HIT, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-premier-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,71.0,,2025-12-13T09:38:20.733738+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2162,Accept-Encoding,,,"HIT, HIT",
bankrate.com,https://www.bankrate.com/insurance/life-insurance/does-life-insurance-cover-suicide/,removed,live,200,True,https://www.bankrate.com/insurance/,1,74.0,,2025-12-13T09:38:23.328645+00:00,,False,False,"W/""93c42ba423d8fe0b943ef8d96feba70e""",,89324,text/html; charset=UTF-8,"max-age=300, public",81,Accept-Encoding,,,"HIT, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/how-to-use-secured-self-visa-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/self-credit-builder-account-secured-visa/,1,79.0,,2025-12-13T09:38:25.890503+00:00,,False,False,"W/""d97a7f316cdd2a592dbb9a2237725b09""",,123132,text/html; charset=UTF-8,"max-age=3600, public",678,Accept-Encoding,,,"HIT, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/discover-it-secured-discover-it-student-chrome/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,66.0,,2025-12-13T09:38:28.208170+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",6,Accept-Encoding,,,"MISS, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/discover-it-chrome-benefits-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/discover-it-chrome/,1,75.0,,2025-12-13T09:38:37.543963+00:00,,False,False,"W/""e0d62d6f0802319be8edfa8db88d76a5""",,134303,text/html; charset=UTF-8,"max-age=3600, public",2174,Accept-Encoding,,,"HIT, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/choice-privileges-select/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,74.0,,2025-12-13T09:38:40.023791+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2181,Accept-Encoding,,,"HIT, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/hotels-com-rewards-visa-credit-card-review/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,71.0,,2025-12-13T09:38:40.705253+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2182,Accept-Encoding,,,"HIT, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/gm-business-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,72.0,,2025-12-13T09:38:42.179989+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2184,Accept-Encoding,,,"HIT, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amtrak-guest-rewards-world-mastercard/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,69.0,,2025-12-13T09:38:43.847093+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",22,Accept-Encoding,,,"MISS, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/guide-to-apple-card-cash-back/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/apple-card/,1,71.0,,2025-12-13T09:38:44.968311+00:00,,False,False,"W/""894ff8965e419ddb8cdfc06b87383207""",,129442,text/html; charset=UTF-8,"max-age=3600, public",788,Accept-Encoding,,,"MISS, HIT",
bankrate.com,https://www.bankrate.com/mortgages/todays-rates/mortgage-rates-for-wednesday-november-26-2025/,removed,live,200,True,https://www.bankrate.com/mortgages/todays-rates/,1,83.0,,2025-12-13T09:38:45.893492+00:00,,False,False,"W/""0fc79ac2a285ae779ba4540be2b9d099""",,81858,text/html; charset=UTF-8,"max-age=300, public",68,Accept-Encoding,,,"HIT, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-strata-premier-vs-chase-sapphire-preferred/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,72.0,,2025-12-13T09:38:49.236030+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",27,Accept-Encoding,,,"MISS, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/how-to-maximize-amex-blue-cash-preferred/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/blue-cash-preferred-card-from-american-express/,1,2316.0,,2025-12-13T09:38:50.519807+00:00,,False,False,"W/""aa01e0d774e7a28df634073c21ccce30""",,138630,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,"MISS, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amex-hilton-honors-vs-hilton-aspire/,removed,live,200,True,https://www.bankrate.com/credit-cards/issuers/american-express/,1,84.0,,2025-12-13T09:38:54.016462+00:00,,False,False,"W/""ed0a20f57bf35619165ac5d6a31f2b84""",,254355,text/html; charset=UTF-8,"max-age=3600, public",170,Accept-Encoding,,,"HIT, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-double-cash-vs-citi-diamond-preferred/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/citi-double-cash-card/,1,2839.0,,2025-12-13T09:38:58.246418+00:00,,False,False,"W/""cabc1509eb29d52c4dc04c8d3699d1f4""",,133823,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,"MISS, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amex-gold-great-for-traveling-foodies/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/american-express-gold-card/,1,2163.0,,2025-12-13T09:39:04.642954+00:00,,False,False,"W/""a78523b6fc7a11bd3e58c3399e3cf522""",,138120,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,MISS,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amex-gold-business-benefits-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/the-business-gold-rewards-card-from-american-express-open/,1,2303.0,,2025-12-13T09:39:08.590007+00:00,,False,False,"W/""c5e11117aff736b5d9b82f02beb90c60""",,127955,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,MISS,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/alternatives-to-chase-sapphire-reserve-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/chase-sapphire-reserve/,1,3891.0,,2025-12-13T09:39:14.154760+00:00,,False,False,"W/""d82233e864b11a20c4f59c1c2e3d2e88""",,137640,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,MISS,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/first-latitude-platinum-elite-secured-credit-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,39.0,,2025-12-13T09:39:23.218944+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2225,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-custom-cash-card-vs-citi-diamond-preferred/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,39.0,,2025-12-13T09:39:25.692501+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",64,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/guide-to-american-express-platinum-concierge/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/the-platinum-card-from-american-express/,1,39.0,,2025-12-13T09:39:32.039960+00:00,,False,False,"W/""7082b113f9ae5643178265ce5f8a25d6""",,144356,text/html; charset=UTF-8,"max-age=3600, public",88,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amazon-prime-rewards-visa-vs-bank-of-america-customized-cash/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/amazon-prime-rewards-visa-signature-card-review/,1,38.0,,2025-12-13T09:39:34.222545+00:00,,False,False,"W/""1bb5c42a4f1f5ad74c20bf18d6f60ab6""",,123216,text/html; charset=UTF-8,"max-age=3600, public",1906,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amex-green-card-benefits-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/issuers/american-express/,1,39.0,,2025-12-13T09:39:34.986326+00:00,,False,False,"W/""ed0a20f57bf35619165ac5d6a31f2b84""",,254355,text/html; charset=UTF-8,"max-age=3600, public",211,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/guide-to-visa-signature-credit-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,44.0,,2025-12-13T09:39:36.811495+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",75,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amex-gold-benefits-guide/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/american-express-gold-card/,1,41.0,,2025-12-13T09:39:37.980172+00:00,,False,False,"W/""a78523b6fc7a11bd3e58c3399e3cf522""",,138120,text/html; charset=UTF-8,"max-age=3600, public",31,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/how-to-use-opensky-secured-visa/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/opensky-secured-visa-credit-card/,1,37.0,,2025-12-13T09:39:38.518417+00:00,,False,False,"W/""2df52e5a32a8625fbfc6787121dea743""",,122214,text/html; charset=UTF-8,"max-age=3600, public",66,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/bank-of-america-cash-rewards-credit-card-vs-blue-cash-preferred-card-from-american-express/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/blue-cash-preferred-card-from-american-express/,1,38.0,,2025-12-13T09:39:41.687289+00:00,,False,False,"W/""aa01e0d774e7a28df634073c21ccce30""",,138630,text/html; charset=UTF-8,"max-age=3600, public",49,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/discover-it-cash-back-vs-discover-it-balance-transfer/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,42.0,,2025-12-13T09:39:42.227332+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",80,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/first-tech-choice-rewards-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,53.0,,2025-12-13T09:39:44.764183+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2246,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/building-credit/easiest-credit-cards/,removed,live,200,True,https://www.bankrate.com/credit-cards/building-credit/best-cards-no-credit-check/,1,40.0,,2025-12-13T09:39:47.819160+00:00,,False,False,,,134775,text/html; charset=UTF-8,"public, max-age=28800",24445,Accept-Encoding,,,"MISS, MISS, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/how-to-use-mission-lane-visa/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/mission-lane-cash-back-visa/,1,37.0,,2025-12-13T09:39:49.135888+00:00,,False,False,"W/""12a0082e11f18c0e0714f131b5e97099""",,115905,text/html; charset=UTF-8,"max-age=3600, public",2432,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/first-progress-platinum-elite-mastercard-secured-credit-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,38.0,,2025-12-13T09:39:53.061557+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2254,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/gm-buypower-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,41.0,,2025-12-13T09:39:55.607317+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2257,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/expedia-voyager-card-from-citi/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,35.0,,2025-12-13T09:39:56.149869+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2258,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-aadvantage-mileup-mastercard-review/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,37.0,,2025-12-13T09:39:59.259809+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2261,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/blue-cash-preferred-vs-blue-cash-everyday/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/blue-cash-everyday-card-from-american-express/,1,43.0,,2025-12-13T09:40:01.910269+00:00,,False,False,"W/""a8ded0731b5158e5f515fcddb2fedb38""",,131266,text/html; charset=UTF-8,"max-age=3600, public",134,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/how-to-use-amex-platinum-points/,removed,live,200,True,https://www.bankrate.com/credit-cards/rewards/best-ways-to-spend-amex-points/,1,40.0,,2025-12-13T09:40:03.337700+00:00,,False,False,,,110365,text/html; charset=UTF-8,"public, max-age=28800",9303,Accept-Encoding,,,"MISS, MISS, HIT",
bankrate.com,https://www.bankrate.com/retirement/401k-ira-contribution-and-income-limits/,removed,live,200,True,https://www.bankrate.com/retirement/roth-ira-income-and-contribution-limits/,1,74.0,,2025-12-13T09:40:03.879267+00:00,,False,False,,,106033,text/html; charset=UTF-8,"public, max-age=28800",25533,"Accept-Encoding, X-Geo-Region",,,"HIT, MISS, MISS",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/blue-cash-preferred-american-express-benefits/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/why-i-love-amex-blue-cash-preferred/,1,184.0,,2025-12-13T09:40:05.688920+00:00,,False,False,,,98441,text/html; charset=UTF-8,"public, max-age=28800",25047,Accept-Encoding,,,"MISS, MISS, HIT",
bankrate.com,https://www.bankrate.com/credit-cards/reviews/blue-from-american-express-credit-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/issuers/american-express/,1,36.0,,2025-12-13T09:40:08.336525+00:00,,False,False,"W/""ed0a20f57bf35619165ac5d6a31f2b84""",,254355,text/html; charset=UTF-8,"max-age=3600, public",245,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/discover-it-miles-vs-capital-one-venture/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,38.0,,2025-12-13T09:40:09.988221+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",108,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/costco-anywhere-visa-business-card-by-citi-review/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,46.0,,2025-12-13T09:40:12.855323+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2274,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-aadvantage-gold-world-elite-mastercard/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/capital-one-secured-mastercard/,1,36.0,,2025-12-13T09:40:21.467493+00:00,,False,False,"W/""a086e10ba563fda40dab9058f8960d70""",,124962,text/html; charset=UTF-8,"max-age=3600, public",2283,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/amex-platinum-vs-amex-business-platinum/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/the-platinum-card-from-american-express/,1,37.0,,2025-12-13T09:40:24.824861+00:00,,False,False,"W/""7082b113f9ae5643178265ce5f8a25d6""",,144356,text/html; charset=UTF-8,"max-age=3600, public",141,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/guide-to-sams-club-mastercard/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/sams-club-mastercard/,1,42.0,,2025-12-13T09:40:25.257780+00:00,,False,False,"W/""b7753f8b78b678b303dc73f2e9ba61e1""",,116718,text/html; charset=UTF-8,"max-age=3600, public",3685,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/citi-double-cash-card-vs-chase-freedom-unlimited/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/,1,49.0,,2025-12-13T09:40:31.004399+00:00,,False,False,"W/""c3f9be8c1b240258caf1a2ca0334c545""",,115681,text/html; charset=UTF-8,"max-age=300, public",129,Accept-Encoding,,,HIT,
bankrate.com,https://www.bankrate.com/credit-cards/reviews/how-to-use-petal-one-card/,removed,live,200,True,https://www.bankrate.com/credit-cards/reviews/petal-1-no-annual-fee-visa-credit-card-review/,1,3183.0,,2025-12-13T09:40:31.404823+00:00,,False,False,"W/""2d4be3eb460ec7fc7914fc3e0d5039a6""",,118737,text/html; charset=UTF-8,"max-age=3600, public",0,Accept-Encoding,,,MISS,
