sitemap_url,domain,sitemap_type,url_count,content_hash,content_length,fetched_at
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-10.xml,nerdwallet.com,urlset,0,38005938c3604213f13cd4f4550aca038065408e36c3a2e45f32135357ca1215,14034,2025-12-10T22:45:34.944198+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-11.xml,nerdwallet.com,urlset,0,92f3ee1b008cca37a4662c37d8e5ad308563abcac95aa5e7476adc0e52cc0c1f,14704,2025-12-10T22:45:35.087948+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-12.xml,nerdwallet.com,urlset,0,62fb991b0bfb3353956a9793f146ba156f83db343f2927dfc80fe25000dca0f2,14393,2025-12-10T22:45:38.086002+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-13.xml,nerdwallet.com,urlset,0,fe5df7960d5f0c6643f8e7584c8c88117bdcb672c3edc53c75872d2a11e4f540,14974,2025-12-10T22:45:49.153686+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-14.xml,nerdwallet.com,urlset,0,527ce8419792381b2043d566336d723245e25ea6f90ff2a869ec7ec5a2f7445b,14345,2025-12-10T22:45:49.285505+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-15.xml,nerdwallet.com,urlset,0,6a9e13b90ecf91bd96c76b249ef6cfd4050ba30c22ca50506ca316ef8fc5be82,14907,2025-12-10T22:45:52.315717+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-16.xml,nerdwallet.com,urlset,0,edca5e5d310450b16e2d1634c430ab161a8aa589e4537ba3abb53934a223ca5f,14916,2025-12-10T22:45:55.296214+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-17.xml,nerdwallet.com,urlset,0,0859e65ce45e4ca9d4ed61fab14a251f2ce7cb7530c7d236ea50008f4000ba7c,14633,2025-12-10T22:45:58.290803+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-18.xml,nerdwallet.com,urlset,0,894cfca896a11e98ba9e868076a72c455ad5f190319ee165b8dffc27b7748eb4,14040,2025-12-10T22:46:01.284170+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-19.xml,nerdwallet.com,urlset,0,60067742a0e3433b7af4c19b418011d920d0a7fa742503b3e1ef6de9e7efc810,13866,2025-12-10T22:46:18.652715+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-20.xml,nerdwallet.com,urlset,0,ca6ad4302418ed4afb953c1d72a03e34691261540c8c8d8fd7fb321bce886943,14231,2025-12-10T22:46:25.330215+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-21.xml,nerdwallet.com,urlset,0,8656460027560f6eb5e57bb076be93d4f2590d69429cf8ab79ece090a29ebcfe,14522,2025-12-10T22:46:25.493957+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-22.xml,nerdwallet.com,urlset,0,a4fb7a47c88c6078bbd5a9a64b3c5d288281f3da7c85a7aa255b894488de1502,15044,2025-12-10T22:46:32.414145+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-23.xml,nerdwallet.com,urlset,0,baa6b68ee42397041ea5528fc549a90f2f7bf0ff0ceabe5b52ecd8913a95ff40,14635,2025-12-10T22:46:32.543458+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-24.xml,nerdwallet.com,urlset,0,11b0d2b92bd3ec81481a4eee5b69798312c196ee2d889d8dbebfff152082e97a,14382,2025-12-10T22:46:35.553496+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-25.xml,nerdwallet.com,urlset,0,fbf8b55ff3c213396ec61f356d6e4bbf54788dd7f421a6a7920e9c4280d17dac,14505,2025-12-10T22:46:38.566276+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-26.xml,nerdwallet.com,urlset,0,19fe22f9f5426fa04c2ab63d5a8e1902469d1e80f56197c8b0699f29bf4210bb,14004,2025-12-10T22:46:41.551031+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-27.xml,nerdwallet.com,urlset,0,1a665b66bed8a0da431d691559a99749665861df685b262e5eef8b8fc02c2b02,14054,2025-12-10T22:46:44.563137+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-28.xml,nerdwallet.com,urlset,0,b11ae5487435d3a29b862d3fbdda4ed79d7773bc776140f3a9cdc8d7865d2ccb,14152,2025-12-10T22:46:47.579642+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-29.xml,nerdwallet.com,urlset,0,10c23840e60e0471c04bd8f24e818e2f9aac5eaad321adc94571a06552b8edb8,14152,2025-12-10T22:46:50.601651+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-30.xml,nerdwallet.com,urlset,0,89cbed5a850ea55eca8f6e0fc69d1ab8bab7bea114e4df2d60a4d03ec1a81034,14070,2025-12-10T22:46:53.574967+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-31.xml,nerdwallet.com,urlset,0,86ad56dcc3a5445aad38fda4e38e60822eea6d60bb2de5e7430e2285b8812d26,14408,2025-12-10T22:46:56.731678+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-32.xml,nerdwallet.com,urlset,0,549de76ecf11f4174955e29e92209e0bb3431bb46cf99197bd4b65bace7b4b6a,14396,2025-12-10T22:46:59.604949+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-33.xml,nerdwallet.com,urlset,0,e38efe2588b9316763619fa3b0cf3a4c12c35293e28fab7bf3e61e1b0c7a7fe5,14816,2025-12-10T22:47:02.608887+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-34.xml,nerdwallet.com,urlset,0,9e8b371743d0cf1f0571d5ada8d45344303191272c3ac73dc07a96235629ba2b,14433,2025-12-10T22:47:05.597199+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-35.xml,nerdwallet.com,urlset,0,494193abcfc829044ef79c6b8a23f8cdc0b5f4f90be7aee60437d3045b131d92,14450,2025-12-10T22:47:08.619486+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-36.xml,nerdwallet.com,urlset,0,ec42c041d8abfab85346fc5214a02d32760cc38524ec3c0d812ed01ebcc4e504,14118,2025-12-10T22:47:11.614602+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-37.xml,nerdwallet.com,urlset,0,189c71a710ab4c6f0a44bc852c5f8ed97ac7c1a36aeedbe66099f05935a99394,14374,2025-12-10T22:47:14.636130+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-38.xml,nerdwallet.com,urlset,0,ca59a3a805f3bf1a2b1bf2f685ddbe184bd713d37ce9acc47f74fa00cb254e24,14223,2025-12-10T22:47:17.622535+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-39.xml,nerdwallet.com,urlset,0,01318a6f6548dec7eae69bbb28426e7f3d5c8759a49bf35f81c2268311b94a63,14149,2025-12-10T22:47:20.621398+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-40.xml,nerdwallet.com,urlset,0,b8e5cf949938f5243d41f1aa20be39cb98cb1b551df8e7b466c5f09c2565844a,14256,2025-12-10T22:47:23.652445+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-41.xml,nerdwallet.com,urlset,0,4538b48225713b95b9368e43c182f91afdf5ce802e5728d7a191f476099e877c,14168,2025-12-10T22:47:26.661677+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-42.xml,nerdwallet.com,urlset,0,1ff792f85b4139b55386411a549f044237c81326d40aac049cadf40d2c3ca71c,14267,2025-12-10T22:47:29.774802+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-43.xml,nerdwallet.com,urlset,0,fae89ac8b01fd14ed791ffd031826bd2287b0531b5c6c401c47d238038a3951a,14287,2025-12-10T22:47:32.655637+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-44.xml,nerdwallet.com,urlset,0,e9545a7728ddd05efdf3705d07cab7afaa339a07cbf2dcf09a5081098df22215,13910,2025-12-10T22:47:35.657897+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-45.xml,nerdwallet.com,urlset,0,22aa650ce24dfd42cc50362e67954687bb9f1937f24d6d68d349441f0f6c7f1f,13885,2025-12-10T22:47:38.676981+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-46.xml,nerdwallet.com,urlset,0,73cdded31488adbd7b60361e1b9f1320570ed7d7f05bb3c55e6a11bcab510b27,14037,2025-12-10T22:47:41.668960+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-47.xml,nerdwallet.com,urlset,0,044a47adfb8e05076265362b4fd14952a2bcad7c9cac2cc3bc1d769bad26c4c7,13942,2025-12-10T22:47:44.681237+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-48.xml,nerdwallet.com,urlset,0,8ebd302957097559dd8ffb87966aa0a02db1ed49caf0e6a30f8c737845b25aa0,13832,2025-12-10T22:47:47.689612+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-49.xml,nerdwallet.com,urlset,0,c2dcb35942fd8364a0d07ade46e789df600d8be466d9ae2f8d8fae5afab01d55,14253,2025-12-10T22:47:50.699878+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-50.xml,nerdwallet.com,urlset,0,4d3454038026382995db4545a038dfba730809713c0bb6533231f85164248b8a,14101,2025-12-10T22:47:53.661544+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-51.xml,nerdwallet.com,urlset,0,45d73d655bc2fc2420bf08ac6775c0a853befa94423b3591c755be617bef0dcf,14190,2025-12-10T22:47:56.698336+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-52.xml,nerdwallet.com,urlset,0,a5c5d5abc69175057d4abd5a7106403ef0ae1c6c05b3f0f3d39a7929ea3b3f3f,14078,2025-12-10T22:47:59.679494+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-53.xml,nerdwallet.com,urlset,0,5f682928fc8aa14abe59d597a285eaeb4c255566758283cfd5e17825ff2da9e3,14346,2025-12-10T22:48:02.678227+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-54.xml,nerdwallet.com,urlset,0,31e1cad41a4f611d88ccc95f3e7c3afdf8daf84f44ba5c395f674dcf84d1b468,13967,2025-12-10T22:48:05.691123+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-55.xml,nerdwallet.com,urlset,0,6d19ee845c4b7e0579bb1f053bdcc4367de57342b57c9bbdec15bb3282e17913,14044,2025-12-10T22:48:08.694674+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-56.xml,nerdwallet.com,urlset,0,60b77eee217746acdb3d5160b17110436c75e1eec3fe6a1a851550dda842c9e2,14055,2025-12-10T22:48:11.833984+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-57.xml,nerdwallet.com,urlset,0,faf4ce5d4510994d06951f78372997ddc1f6fa5d7301cddf72b616a677be84be,13966,2025-12-10T22:48:14.842399+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-58.xml,nerdwallet.com,urlset,0,71e410a43386f25c19518c690dcc04087acf09f6be42a4e269629e08d17442e4,14222,2025-12-10T22:48:17.844479+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-59.xml,nerdwallet.com,urlset,0,f12edf498896ecf069df5e248f1c86fe79550017f04fc486073647cce1d80f5f,14273,2025-12-10T22:48:20.854468+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-60.xml,nerdwallet.com,urlset,0,be2345efe72622d51161e40041d4f46ebd4bec8cb012699f0c5053036e5728bd,13902,2025-12-10T22:48:23.829841+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-61.xml,nerdwallet.com,urlset,0,765e4f27bc5e6583fbb74b29e1d8311c3c6a95d7597dadd2a4107c26f2501b36,14474,2025-12-10T22:48:26.837525+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-62.xml,nerdwallet.com,urlset,0,228ca48b17c31623d839228705422fcebfb15396aef42ea854060f60a58b570a,14315,2025-12-10T22:48:29.839747+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-63.xml,nerdwallet.com,urlset,0,9e7e7164c1c86b2e9e7d03580be5ac1ff6f6f973709a2e70aeec16b8fed83e3e,14248,2025-12-10T22:48:32.839638+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-64.xml,nerdwallet.com,urlset,0,1c6b8adbf6c162e26775681b302c5147a773c64c5d55399d95c64ec2d96bc527,14202,2025-12-10T22:48:35.837706+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-65.xml,nerdwallet.com,urlset,0,4fb97029c2757e5790ad7762b642f518c93dec2eeeafdf5fce1050270abaac5b,14286,2025-12-10T22:48:38.844124+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-66.xml,nerdwallet.com,urlset,0,a2e8d82e2f37690e1839b4de8c4a24e224025ae7c8b3df40e0b7d38138653c0f,14674,2025-12-10T22:48:41.835665+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-67.xml,nerdwallet.com,urlset,0,8a4ce7ecaf2ac2d38ac92ae02857f1a3643b300b9984d92e7c35da55d28d7712,14834,2025-12-10T22:48:44.842189+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-68.xml,nerdwallet.com,urlset,0,d44b3f6b3e1e4a4ef6f3f345930daf6b47b1ab2672f6e8c0e7fd7041d8fab88b,14552,2025-12-10T22:48:47.820819+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-69.xml,nerdwallet.com,urlset,0,164c7cc588562a6866e48abd8013d0c616a06eacb8fd18af481e1a047c07049a,14343,2025-12-10T22:48:50.842021+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-70.xml,nerdwallet.com,urlset,0,e6c5b641bf03a328af5dc7088e3d7b03d4aba8be9b41e8b8f8a425d35e81fc89,14098,2025-12-10T22:48:55.769779+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-articles-71.xml,nerdwallet.com,urlset,0,52b6c45a771b228481e36bdad1c5f8627b0b404a50ee4170c9b567a933339931,11013,2025-12-10T22:48:56.859640+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-banking-pages-1.xml,nerdwallet.com,urlset,0,4d0810fdacaa9f9e8585e5dc87303584819ee34818ccd88a1d67212aa7c20073,12647,2025-12-10T22:48:59.846506+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-banking-pages-2.xml,nerdwallet.com,urlset,0,ca9f318a550999f6feff67e89cb91f9a322a557788984c2909adebb8c8065522,3992,2025-12-10T22:49:02.850347+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-calculator-pages-1.xml,nerdwallet.com,urlset,0,f31158007fd04561457a897b741b7d6a14813af61a6f2317a54c43114fd2df89,13297,2025-12-10T22:49:05.846415+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-calculator-pages-2.xml,nerdwallet.com,urlset,0,881d086ca4601904b9ef2cce189b9e39b30faae0fee60679687f56228893592e,4018,2025-12-10T22:49:08.860479+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-credit-cards-pages-1.xml,nerdwallet.com,urlset,0,7c9cd1d095ca56cbcbba8e875ee554e022f36147e1e62740b2cb9d738a5d8762,13269,2025-12-10T22:49:11.872102+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-credit-cards-pages-2.xml,nerdwallet.com,urlset,0,6a548eb0f64c1a656d2738992e2ea2bda3b5654f70737d10fc4e0a278cab28ef,13610,2025-12-10T22:49:14.854526+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-credit-cards-pages-3.xml,nerdwallet.com,urlset,0,74b7478b82ae232c0841987aceee849e1ca5b461cf28fde46e977dbb0f0e07ed,10733,2025-12-10T22:49:17.841859+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-financial-advisors-pages-1.xml,nerdwallet.com,urlset,0,cc34d1a695ce79124cfb92332cfcf752cc05d643f673957998f47b8f08e02ddb,1890,2025-12-10T22:49:20.843362+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-flex-pages-1.xml,nerdwallet.com,urlset,0,71c1199a05635dfb3c85e797e1ee48700dc1414f1be4a8e7f39bc2011ee95291,4956,2025-12-10T22:49:23.859881+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-home-services-pages-1.xml,nerdwallet.com,urlset,0,21bb38040ade5b4f8d29afb4954ed19729f172ad2db902827f0a0f44cf6f52c2,10922,2025-12-10T22:49:26.859688+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-hubs-new-1.xml,nerdwallet.com,urlset,0,7c2a6c76b695d7fd4f129c5f5e036395487147397dab9367ff276ca9298d532d,11932,2025-12-10T22:49:29.847687+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-hubs-new-2.xml,nerdwallet.com,urlset,0,431b6ad77e07fc267ae44253922a2d8a961ad9ec19437bbfeff37dc205eee081,353,2025-12-10T22:49:32.851730+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-insurance-flex-pages-1.xml,nerdwallet.com,urlset,0,89da50771e693b097604129f64a2d33d531bcabd7e20735a4c4ee9b14d9c73d0,14298,2025-12-10T22:49:35.907681+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-insurance-flex-pages-2.xml,nerdwallet.com,urlset,0,7039886089ac785c497fda13091205d2fd7860d1b02355a6e5f185f57d65fa92,14196,2025-12-10T22:49:38.865534+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-insurance-flex-pages-3.xml,nerdwallet.com,urlset,0,88a7bcdde3a218238aa6580fdacbbd4d0ea212749aecc775cad9b7b8e812bd21,14120,2025-12-10T22:49:41.870405+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-insurance-flex-pages-4.xml,nerdwallet.com,urlset,0,2fa185b2d69d46002a763f254f0c1bd6f45ef8d29b50d57d23f31332404e4a86,14082,2025-12-10T22:49:45.414505+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-insurance-flex-pages-5.xml,nerdwallet.com,urlset,0,1535c067292af7abca45199f92109d394209c32d1a4bb433cf1b7a17d708e188,14400,2025-12-10T22:49:47.921766+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-insurance-flex-pages-6.xml,nerdwallet.com,urlset,0,49713383c119af276dbcf58f13fe5e6adbf1ca05a93eb51a16becdd075ba962c,11768,2025-12-10T22:49:50.858142+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-investing-pages-1.xml,nerdwallet.com,urlset,0,8fe926aad3d583d707ca41857ad8f24adbc84234890d7775ec966c0bd25b3f7e,8789,2025-12-10T22:49:53.847460+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-landing-pages-1.xml,nerdwallet.com,urlset,0,0018f7ae8b2426f38f42ba51a9f361180d605956c51c22a0d7d6c22c05848400,6383,2025-12-10T22:49:56.841843+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-mortgages-pages-1.xml,nerdwallet.com,urlset,0,52bd7dbe72837cda6e6b36428a42beca81db0a62e22f95b67393173e9cd314cf,11254,2025-12-10T22:49:59.878317+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-personal-loans-pages-1.xml,nerdwallet.com,urlset,0,5b32374e0f9b3f19206e83346b40e1c4bb980747431702ec349da9e879c526c6,12206,2025-12-10T22:50:02.886418+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-retirement-pages-1.xml,nerdwallet.com,urlset,0,55775991f5bd5da737477d71be39ba38e86509f26bf9e065b72c3656f0b3d695,624,2025-12-10T22:50:05.861422+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-reviewers-1.xml,nerdwallet.com,urlset,0,f23b78621a69921de16086f1aaf04a5df82f18913137082f0e13047471ae2a97,1975,2025-12-10T22:50:08.891268+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-student-loans-pages-1.xml,nerdwallet.com,urlset,0,2e2c051562619425279451f5b410d53223c4811ae04eae2af9380fdc8c0c71f0,7986,2025-12-10T22:50:12.402329+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-smb-pages-1.xml,nerdwallet.com,urlset,0,2b0c02d5f09b1d715644f500bc992c3073ba17f3edddca37e373f92360856b9a,14578,2025-12-10T22:50:15.377178+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-smb-pages-2.xml,nerdwallet.com,urlset,0,b7c17b2025b28df3bd992406b8f40b72bc2ce010c1d79cf3136e7faf3e5ca81a,13595,2025-12-10T22:50:17.870025+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-smb-pages-3.xml,nerdwallet.com,urlset,0,a8595ff8812b654830979cf8225123fc51129d8fb61df2db12aa54fd07106461,14019,2025-12-10T22:50:20.993881+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-smb-pages-4.xml,nerdwallet.com,urlset,0,348d1d0bd7575c45f6be18dbacb38e8f527eccc05afdfb46d23e89223ae5e4ab,2277,2025-12-10T22:50:23.895002+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-url-records-1.xml,nerdwallet.com,urlset,0,01563160de351ae946b1dc997ba778beb2ca63cb0cab302dabcd9c9aaa4fd94e,4600,2025-12-10T22:50:26.896915+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-user-pages-1.xml,nerdwallet.com,urlset,0,e61e401f81901177ac0356ddd821a363b03b09f9d6eb5a283ef3591a784c4195,11548,2025-12-10T22:50:29.879925+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-user-pages-2.xml,nerdwallet.com,urlset,0,4e0533fc3fb5668132b786de31695baaed1ff8f36a86ea859b889f3a80f9e928,11471,2025-12-10T22:50:33.250720+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-user-pages-3.xml,nerdwallet.com,urlset,0,d15d16d7cafd47c9562381274e1677066e244908967917b8da985dd45eecf1c0,11523,2025-12-10T22:50:36.196151+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-user-pages-4.xml,nerdwallet.com,urlset,0,b7564855f06c5d3c92275ee1440ba3d4eea0d7aa7832ef6d5f589203b1888255,11525,2025-12-10T22:50:39.710736+00:00
https://www.nerdwallet.com/blog/wp-sitemap-posts-user-pages-5.xml,nerdwallet.com,urlset,0,50034c6aab2af6ab8ac3c6f1c1219892939df3068467d2dd1d12f99f0cd7a8c6,10888,2025-12-10T22:50:42.238662+00:00
https://www.nerdwallet.com/blog/wp-sitemap-news-articles-1.xml,nerdwallet.com,urlset,0,801662ea1d99d998fe61109c5e71524ee96e00d6c7ccb660efc34f3dc460106d,2876,2025-12-10T22:50:45.383534+00:00
